site,date,race
PNC,2020-05-19,Black
PNC,2020-05-19,White
PNC,2020-05-19,Hispanic
PNC,2020-05-19,Asian
PNC,2020-05-19,Hispanic
PNC,2020-05-20,Hispanic
PNC,2020-05-20,Asian
PNC,2020-05-21,Hispanic
PNC,2020-05-21,Hispanic
PNC,2020-05-21,Hispanic
PNC,2020-05-21,Hispanic
PNC,2020-05-21,White
PNC,2020-05-21,Hispanic
PNC,2020-05-21,Black
PNC,2020-05-21,Black
PNC,2020-05-22,Hispanic
PNC,2020-05-22,Hispanic
PNC,2020-05-23,Hispanic
PNC,2020-05-23,Hispanic
PNC,2020-05-23,Asian
PNC,2020-05-23,Hispanic
PNC,2020-05-23,White
PNC,2020-05-24,Black
PNC,2020-05-24,White
PNC,2020-05-24,Asian
PNC,2020-05-24,Hispanic
PNC,2020-05-24,Hispanic
PNC,2020-05-25,Black
PNC,2020-05-25,Hispanic
PNC,2020-05-25,Hispanic
PNC,2020-05-25,Hispanic
PNC,2020-05-25,Asian
PNC,2020-05-25,White
PNC,2020-05-25,Asian
PNC,2020-05-25,Hispanic
PNC,2020-05-25,Hispanic
PNC,2020-05-26,Asian
PNC,2020-05-26,Asian
PNC,2020-05-26,Hispanic
PNC,2020-05-26,Black
PNC,2020-05-26,Asian
PNC,2020-05-26,Asian
PNC,2020-05-26,Hispanic
PNC,2020-05-27,White
PNC,2020-05-28,Hispanic
PNC,2020-05-28,Hispanic
PNC,2020-05-28,Asian
PNC,2020-05-28,White
PNC,2020-05-28,Black
PNC,2020-05-29,Asian
PNC,2020-05-29,Hispanic
PNC,2020-05-29,Hispanic
PNC,2020-05-29,Hispanic
PNC,2020-05-29,White
PNC,2020-05-29,Hispanic
PNC,2020-05-29,Hispanic
PNC,2020-05-29,Black
PNC,2020-05-29,Hispanic
PNC,2020-05-30,White
PNC,2020-05-30,Asian
PNC,2020-05-30,Asian
PNC,2020-05-30,Asian
PNC,2020-05-30,Asian
PNC,2020-05-30,Asian
PNC,2020-05-31,Hispanic
PNC,2020-05-31,Hispanic
PNC,2020-05-31,Black
PNC,2020-05-31,Black
PNC,2020-06-01,Black
PNC,2020-06-01,Black
PNC,2020-06-02,Hispanic
PNC,2020-06-02,Hispanic
PNC,2020-06-02,Hispanic
PNC,2020-06-03,Hispanic
PNC,2020-06-03,White
PNC,2020-06-03,Black
PNC,2020-06-03,White
PNC,2020-06-03,Asian
PNC,2020-06-03,Hispanic
PNC,2020-06-03,Hispanic
PNC,2020-06-03,Hispanic
PNC,2020-06-03,Hispanic
PNC,2020-06-04,Hispanic
PNC,2020-06-04,White
PNC,2020-06-04,Hispanic
PNC,2020-06-04,Hispanic
PNC,2020-06-04,Black
PNC,2020-06-04,Hispanic
PNC,2020-06-04,Asian
PNC,2020-06-04,Hispanic
PNC,2020-06-04,Black
PNC,2020-06-05,Hispanic
PNC,2020-06-05,Asian
PNC,2020-06-05,Hispanic
PNC,2020-06-06,Asian
PNC,2020-06-06,Asian
PNC,2020-06-07,Black
PNC,2020-06-07,Hispanic
PNC,2020-06-07,Hispanic
PNC,2020-06-07,Hispanic
PNC,2020-06-07,Hispanic
PNC,2020-06-07,White
PNC,2020-06-07,Asian
PNC,2020-06-07,Hispanic
PNC,2020-06-07,Black
PNC,2020-06-07,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-08,Hispanic
PNC,2020-06-09,Hispanic
PNC,2020-06-09,Hispanic
PNC,2020-06-09,Hispanic
PNC,2020-06-09,Black
PNC,2020-06-09,Hispanic
PNC,2020-06-09,Black
PNC,2020-06-09,Asian
PNC,2020-06-09,White
PNC,2020-06-10,Hispanic
PNC,2020-06-10,Asian
PNC,2020-06-10,Asian
PNC,2020-06-10,Black
PNC,2020-06-10,Black
PNC,2020-06-10,White
PNC,2020-06-10,Black
PNC,2020-06-10,White
PNC,2020-06-11,Black
PNC,2020-06-11,White
PNC,2020-06-11,Asian
PNC,2020-06-11,Hispanic
PNC,2020-06-11,Hispanic
PNC,2020-06-11,Hispanic
PNC,2020-06-11,Hispanic
PNC,2020-06-11,Hispanic
PNC,2020-06-11,White
PNC,2020-06-12,Black
PNC,2020-06-12,Black
PNC,2020-06-12,Hispanic
PNC,2020-06-12,Hispanic
PNC,2020-06-12,White
PNC,2020-06-13,Hispanic
PNC,2020-06-13,Black
PNC,2020-06-13,Asian
PNC,2020-06-13,Black
PNC,2020-06-13,Hispanic
PNC,2020-06-13,Black
PNC,2020-06-14,Black
PNC,2020-06-14,Hispanic
PNC,2020-06-14,Hispanic
PNC,2020-06-14,White
PNC,2020-06-14,Asian
PNC,2020-06-14,Asian
PNC,2020-06-14,Hispanic
PNC,2020-06-14,Hispanic
PNC,2020-06-14,Black
PNC,2020-06-14,Hispanic
PNC,2020-06-15,Hispanic
PNC,2020-06-15,Hispanic
PNC,2020-06-15,Hispanic
PNC,2020-06-15,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,Hispanic
PNC,2020-06-16,White
PNC,2020-06-16,Hispanic
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Asian
PNC,2020-06-17,White
PNC,2020-06-17,Hispanic
PNC,2020-06-17,Black
PNC,2020-06-18,Hispanic
PNC,2020-06-18,White
PNC,2020-06-18,Asian
PNC,2020-06-18,Black
PNC,2020-06-18,Asian
PNC,2020-06-18,Black
PNC,2020-06-18,Asian
PNC,2020-06-19,Asian
PNC,2020-06-19,Hispanic
PNC,2020-06-19,Hispanic
PNC,2020-06-19,Hispanic
PNC,2020-06-19,Hispanic
PNC,2020-06-20,Black
PNC,2020-06-20,White
PNC,2020-06-20,White
PNC,2020-06-20,Black
PNC,2020-06-20,Asian
PNC,2020-06-21,Hispanic
PNC,2020-06-21,Hispanic
PNC,2020-06-21,Hispanic
PNC,2020-06-21,Asian
PNC,2020-06-21,Hispanic
PNC,2020-06-21,White
PNC,2020-06-21,Hispanic
PNC,2020-06-21,Asian
PNC,2020-06-22,Black
PNC,2020-06-22,Hispanic
PNC,2020-06-22,Asian
PNC,2020-06-22,Asian
PNC,2020-06-22,Hispanic
PNC,2020-06-22,Hispanic
PNC,2020-06-22,Hispanic
PNC,2020-06-23,Black
PNC,2020-06-23,Hispanic
PNC,2020-06-23,Hispanic
PNC,2020-06-24,White
PNC,2020-06-24,Hispanic
PNC,2020-06-24,Black
PNC,2020-06-24,Black
PNC,2020-06-24,Asian
PNC,2020-06-25,Asian
PNC,2020-06-25,Hispanic
PNC,2020-06-25,White
PNC,2020-06-25,Hispanic
PNC,2020-06-25,Hispanic
PNC,2020-06-25,White
PNC,2020-06-25,White
PNC,2020-06-25,White
PNC,2020-06-25,Asian
PNC,2020-06-26,Hispanic
PNC,2020-06-26,Asian
PNC,2020-06-26,Black
PNC,2020-06-26,Black
PNC,2020-06-26,Hispanic
PNC,2020-06-26,Black
PNC,2020-06-26,Hispanic
PNC,2020-06-26,Asian
PNC,2020-06-26,Hispanic
PNC,2020-06-27,Asian
PNC,2020-06-27,Hispanic
PNC,2020-06-27,Hispanic
PNC,2020-06-27,Black
PNC,2020-06-27,Hispanic
PNC,2020-06-27,Black
PNC,2020-06-27,Asian
PNC,2020-06-28,Asian
PNC,2020-06-28,Hispanic
PNC,2020-06-28,Hispanic
PNC,2020-06-28,Hispanic
PNC,2020-06-28,Hispanic
PNC,2020-06-28,Black
PNC,2020-06-28,White
PNC,2020-06-28,Hispanic
PNC,2020-06-29,White
PNC,2020-06-29,Hispanic
PNC,2020-06-30,Hispanic
PNC,2020-06-30,Asian
PNC,2020-06-30,White
PNC,2020-06-30,Hispanic
PNC,2020-06-30,Asian
PNC,2020-07-01,Hispanic
PNC,2020-07-01,White
PNC,2020-07-01,Hispanic
PNC,2020-07-01,Hispanic
PNC,2020-07-02,Hispanic
PNC,2020-07-02,Asian
PNC,2020-07-02,Black
PNC,2020-07-03,Black
PNC,2020-07-03,Black
PNC,2020-07-04,Asian
PNC,2020-07-04,Hispanic
PNC,2020-07-04,Black
PNC,2020-07-04,Hispanic
PNC,2020-07-04,Hispanic
PNC,2020-07-04,Asian
PNC,2020-07-04,Asian
PNC,2020-07-05,Hispanic
PNC,2020-07-05,Hispanic
PNC,2020-07-05,Asian
PNC,2020-07-06,Hispanic
PNC,2020-07-06,Black
PNC,2020-07-07,Black
PNC,2020-07-07,White
PNC,2020-07-07,Hispanic
PNC,2020-07-07,Hispanic
PNC,2020-07-08,Hispanic
PNC,2020-07-08,Hispanic
PNC,2020-07-08,Asian
PNC,2020-07-08,Asian
PNC,2020-07-08,Asian
PNC,2020-07-09,Asian
PNC,2020-07-09,Asian
PNC,2020-07-09,Black
PNC,2020-07-09,Hispanic
PNC,2020-07-09,Asian
PNC,2020-07-09,White
PNC,2020-07-10,Asian
PNC,2020-07-10,White
PNC,2020-07-10,Black
PNC,2020-07-10,Asian
PNC,2020-07-10,Hispanic
PNC,2020-07-10,Asian
PNC,2020-07-10,Asian
PNC,2020-07-10,Black
PNC,2020-07-11,Asian
PNC,2020-07-11,Hispanic
PNC,2020-07-11,Hispanic
PNC,2020-07-11,Black
PNC,2020-07-12,Black
PNC,2020-07-12,Asian
PNC,2020-07-12,White
PNC,2020-07-12,Asian
PNC,2020-07-12,Hispanic
PNC,2020-07-13,Hispanic
PNC,2020-07-13,Asian
PNC,2020-07-13,Hispanic
PNC,2020-07-13,Asian
PNC,2020-07-13,Asian
PNC,2020-07-13,Hispanic
PNC,2020-07-13,Asian
PNC,2020-07-14,Hispanic
PNC,2020-07-15,Hispanic
PNC,2020-07-15,White
PNC,2020-07-15,Asian
PNC,2020-07-15,Black
PNC,2020-07-15,Hispanic
PNC,2020-07-15,Hispanic
PNC,2020-07-15,Black
PNC,2020-07-15,Hispanic
PNC,2020-07-15,Asian
PNC,2020-07-16,Asian
PNC,2020-07-16,Hispanic
PNC,2020-07-16,Hispanic
PNC,2020-07-16,White
PNC,2020-07-16,Hispanic
PNC,2020-07-16,White
PNC,2020-07-16,Black
PNC,2020-07-16,Hispanic
PNC,2020-07-16,Hispanic
PNC,2020-07-16,Hispanic
PNC,2020-07-17,White
PNC,2020-07-17,Hispanic
PNC,2020-07-17,Hispanic
PNC,2020-07-17,Asian
PNC,2020-07-17,Asian
PNC,2020-07-17,Asian
PNC,2020-07-17,Hispanic
PNC,2020-07-17,Hispanic
PNC,2020-07-18,Hispanic
PNC,2020-07-19,Hispanic
PNC,2020-07-19,White
PNC,2020-07-19,Hispanic
PNC,2020-07-19,Hispanic
PNC,2020-07-19,Hispanic
PNC,2020-07-19,Asian
PNC,2020-07-19,Hispanic
PNC,2020-07-19,White
PNC,2020-07-20,Hispanic
PNC,2020-07-21,White
PNC,2020-07-21,Hispanic
PNC,2020-07-21,White
PNC,2020-07-21,Hispanic
PNC,2020-07-21,Hispanic
PNC,2020-07-21,Black
PNC,2020-07-21,White
PNC,2020-07-21,Hispanic
PNC,2020-07-22,White
PNC,2020-07-22,Hispanic
PNC,2020-07-22,Black
PNC,2020-07-23,Black
PNC,2020-07-23,Black
PNC,2020-07-24,Asian
PNC,2020-07-24,Hispanic
PNC,2020-07-24,White
PNC,2020-07-24,Black
PNC,2020-07-24,Asian
PNC,2020-07-24,Hispanic
PNC,2020-07-25,Hispanic
PNC,2020-07-25,Asian
PNC,2020-07-25,Hispanic
PNC,2020-07-25,Hispanic
PNC,2020-07-25,Asian
PNC,2020-07-25,White
PNC,2020-07-25,Hispanic
PNC,2020-07-25,White
PNC,2020-07-25,Asian
PNC,2020-07-25,Hispanic
PNC,2020-07-26,Asian
PNC,2020-07-26,Hispanic
PNC,2020-07-26,Hispanic
PNC,2020-07-26,Asian
PNC,2020-07-26,Hispanic
PNC,2020-07-26,Asian
PNC,2020-07-26,White
PNC,2020-07-27,White
PNC,2020-07-27,Asian
PNC,2020-07-27,Asian
PNC,2020-07-27,Black
PNC,2020-07-27,White
PNC,2020-07-27,Hispanic
PNC,2020-07-28,White
PNC,2020-07-28,Hispanic
PNC,2020-07-28,Hispanic
PNC,2020-07-28,White
PNC,2020-07-28,Black
PNC,2020-07-28,Black
PNC,2020-07-28,Hispanic
PNC,2020-07-28,Asian
PNC,2020-07-29,White
PNC,2020-07-29,Asian
PNC,2020-07-29,Hispanic
PNC,2020-07-29,White
PNC,2020-07-29,Hispanic
PNC,2020-07-29,Hispanic
PNC,2020-07-29,Asian
PNC,2020-07-29,Hispanic
PNC,2020-07-29,Hispanic
PNC,2020-07-29,Hispanic
PNC,2020-07-30,Hispanic
PNC,2020-07-30,Asian
PNC,2020-07-30,Hispanic
PNC,2020-07-30,Hispanic
PNC,2020-07-30,Black
PNC,2020-07-30,Hispanic
PNC,2020-07-31,White
PNC,2020-07-31,Asian
PNC,2020-07-31,Asian
PNC,2020-07-31,Hispanic
PNC,2020-07-31,Asian
PNC,2020-08-01,White
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Asian
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Black
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Hispanic
PNC,2020-08-02,Hispanic
PNC,2020-08-03,White
PNC,2020-08-03,Asian
PNC,2020-08-03,Hispanic
PNC,2020-08-03,Black
PNC,2020-08-03,Asian
PNC,2020-08-04,White
PNC,2020-08-04,Hispanic
PNC,2020-08-04,Black
PNC,2020-08-04,Black
PNC,2020-08-05,Black
PNC,2020-08-05,Black
PNC,2020-08-05,Hispanic
PNC,2020-08-05,Asian
PNC,2020-08-06,White
PNC,2020-08-06,Hispanic
PNC,2020-08-06,Hispanic
PNC,2020-08-06,Asian
PNC,2020-08-06,Hispanic
PNC,2020-08-06,Asian
PNC,2020-08-06,Hispanic
PNC,2020-08-07,Asian
PNC,2020-08-07,White
PNC,2020-08-07,Hispanic
PNC,2020-08-07,Hispanic
PNC,2020-08-07,White
PNC,2020-08-08,Hispanic
PNC,2020-08-08,Black
PNC,2020-08-08,Hispanic
PNC,2020-08-08,White
PNC,2020-08-09,Hispanic
PNC,2020-08-09,White
PNC,2020-08-09,Asian
PNC,2020-08-09,Asian
PNC,2020-08-09,Hispanic
PNC,2020-08-09,White
PNC,2020-08-09,Hispanic
PNC,2020-08-09,Asian
PNC,2020-08-10,Hispanic
PNC,2020-08-10,Asian
PNC,2020-08-10,Black
PNC,2020-08-10,Black
PNC,2020-08-10,Hispanic
PNC,2020-08-10,Hispanic
PNC,2020-08-11,Asian
PNC,2020-08-11,Hispanic
PNC,2020-08-11,Hispanic
PNC,2020-08-11,Hispanic
PNC,2020-08-11,Hispanic
PNC,2020-08-11,Black
PNC,2020-08-11,Hispanic
PNC,2020-08-12,White
PNC,2020-08-12,Hispanic
PNC,2020-08-12,Hispanic
PNC,2020-08-12,Black
PNC,2020-08-12,Hispanic
PNC,2020-08-12,Hispanic
PNC,2020-08-12,Hispanic
PNC,2020-08-13,Hispanic
PNC,2020-08-13,Hispanic
PNC,2020-08-13,Hispanic
PNC,2020-08-13,Asian
PNC,2020-08-13,Asian
PNC,2020-08-13,Hispanic
PNC,2020-08-13,Hispanic
PNC,2020-08-14,Hispanic
PNC,2020-08-14,Asian
PNC,2020-08-14,Hispanic
PNC,2020-08-14,Hispanic
PNC,2020-08-14,White
PNC,2020-08-15,Black
PNC,2020-08-15,Hispanic
PNC,2020-08-15,Hispanic
PNC,2020-08-15,Asian
PNC,2020-08-15,White
PNC,2020-08-15,Black
PNC,2020-08-15,Black
PNC,2020-08-15,Hispanic
PNC,2020-08-16,Hispanic
PNC,2020-08-16,Asian
PNC,2020-08-16,Hispanic
PNC,2020-08-16,Black
PNC,2020-08-16,Hispanic
PNC,2020-08-16,Asian
PNC,2020-08-16,Asian
PNC,2020-08-16,Hispanic
PNC,2020-08-17,Hispanic
PNC,2020-08-17,Hispanic
PNC,2020-08-17,Asian
PNC,2020-08-18,Asian
PNC,2020-08-18,Hispanic
PNC,2020-08-18,Black
PNC,2020-08-18,White
PNC,2020-08-19,Hispanic
PNC,2020-08-19,Black
PNC,2020-08-19,White
PNC,2020-08-20,Asian
PNC,2020-08-20,Hispanic
PNC,2020-08-20,Asian
PNC,2020-08-20,Asian
PNC,2020-08-20,Asian
PNC,2020-08-20,Black
PNC,2020-08-20,Hispanic
PNC,2020-08-21,Asian
PNC,2020-08-22,Hispanic
PNC,2020-08-22,Black
PNC,2020-08-23,Black
PNC,2020-08-24,Black
PNC,2020-08-24,Asian
PNC,2020-08-24,Asian
PNC,2020-08-24,Hispanic
PNC,2020-08-24,Hispanic
PNC,2020-08-24,White
PNC,2020-08-24,White
PNC,2020-08-25,Hispanic
PNC,2020-08-25,Hispanic
PNC,2020-08-25,Asian
PNC,2020-08-25,Asian
PNC,2020-08-25,Black
PNC,2020-08-25,Hispanic
PNC,2020-08-25,White
PNC,2020-08-25,Asian
PNC,2020-08-26,Black
PNC,2020-08-26,Hispanic
PNC,2020-08-26,Hispanic
PNC,2020-08-26,Asian
PNC,2020-08-26,Hispanic
PNC,2020-08-26,Black
PNC,2020-08-26,Hispanic
PNC,2020-08-26,White
PNC,2020-08-27,Hispanic
PNC,2020-08-27,White
PNC,2020-08-27,Asian
PNC,2020-08-27,Hispanic
PNC,2020-08-27,Asian
PNC,2020-08-28,Black
PNC,2020-08-28,White
PNC,2020-08-28,Hispanic
PNC,2020-08-28,Hispanic
PNC,2020-08-28,Black
PNC,2020-08-28,Asian
PNC,2020-08-28,Hispanic
PNC,2020-08-28,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Hispanic
PNC,2020-08-29,Asian
PNC,2020-08-29,Hispanic
PNC,2020-08-30,White
PNC,2020-08-30,Hispanic
PNC,2020-08-30,Hispanic
PNC,2020-08-30,Hispanic
PNC,2020-08-30,Asian
PNC,2020-08-31,Asian
PNC,2020-08-31,Hispanic
PNC,2020-08-31,Asian
PNC,2020-09-01,Black
PNC,2020-09-01,Asian
PNC,2020-09-02,Asian
PNC,2020-09-02,Hispanic
PNC,2020-09-03,White
PNC,2020-09-03,Asian
PNC,2020-09-03,Hispanic
PNC,2020-09-03,Black
PNC,2020-09-04,Asian
PNC,2020-09-04,Asian
PNC,2020-09-05,White
PNC,2020-09-06,Hispanic
PNC,2020-09-06,White
PNC,2020-09-07,Asian
PNC,2020-09-07,Asian
PNC,2020-09-07,White
PNC,2020-09-07,Black
PNC,2020-09-07,White
PNC,2020-09-07,Asian
PNC,2020-09-07,Asian
PNC,2020-09-08,Hispanic
PNC,2020-09-08,Asian
PNC,2020-09-08,Hispanic
PNC,2020-09-08,Hispanic
PNC,2020-09-08,Hispanic
PNC,2020-09-08,Black
PNC,2020-09-09,Hispanic
PNC,2020-09-09,White
PNC,2020-09-09,White
PNC,2020-09-09,Hispanic
PNC,2020-09-09,White
PNC,2020-09-09,Asian
PNC,2020-09-09,Asian
PNC,2020-09-09,Hispanic
PNC,2020-09-09,Hispanic
PNC,2020-09-09,Asian
PNC,2020-09-10,White
PNC,2020-09-10,Asian
PNC,2020-09-10,Hispanic
PNC,2020-09-10,Asian
PNC,2020-09-10,Hispanic
PNC,2020-09-10,White
PNC,2020-09-10,Black
PNC,2020-09-10,Hispanic
PNC,2020-09-10,Asian
PNC,2020-09-10,Hispanic
PNC,2020-09-11,Black
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Black
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Hispanic
PNC,2020-09-11,Hispanic
PNC,2020-09-12,Black
PNC,2020-09-12,White
PNC,2020-09-12,Hispanic
PNC,2020-09-12,Hispanic
PNC,2020-09-13,Hispanic
PNC,2020-09-13,Black
PNC,2020-09-13,Black
PNC,2020-09-13,Hispanic
PNC,2020-09-13,Hispanic
PNC,2020-09-13,Hispanic
PNC,2020-09-13,White
PNC,2020-09-13,Hispanic
PNC,2020-09-14,Asian
PNC,2020-09-14,Hispanic
PNC,2020-09-14,White
PNC,2020-09-15,Black
PNC,2020-09-15,Black
PNC,2020-09-15,White
PNC,2020-09-15,Hispanic
PNC,2020-09-16,Asian
PNC,2020-09-16,Hispanic
PNC,2020-09-16,Asian
PNC,2020-09-16,Hispanic
PNC,2020-09-16,White
PNC,2020-09-16,Hispanic
PNC,2020-09-16,Hispanic
PNC,2020-09-16,Hispanic
PNC,2020-09-17,Hispanic
PNC,2020-09-17,White
PNC,2020-09-17,Asian
PNC,2020-09-17,Asian
PNC,2020-09-17,White
PNC,2020-09-17,Hispanic
PNC,2020-09-18,Asian
PNC,2020-09-19,Hispanic
PNC,2020-09-20,White
PNC,2020-09-21,Hispanic
PNC,2020-09-21,Hispanic
PNC,2020-09-21,Hispanic
PNC,2020-09-21,Asian
PNC,2020-09-22,Asian
PNC,2020-09-23,Hispanic
PNC,2020-09-24,White
PNC,2020-09-24,Hispanic
PNC,2020-09-24,Black
PNC,2020-09-24,Hispanic
PNC,2020-09-24,Hispanic
PNC,2020-09-24,Hispanic
PNC,2020-09-25,Asian
PNC,2020-09-25,White
PNC,2020-09-25,Asian
PNC,2020-09-25,Hispanic
PNC,2020-09-25,Asian
PNC,2020-09-26,Asian
PNC,2020-09-26,Hispanic
PNC,2020-09-26,Asian
PNC,2020-09-27,Hispanic
PNC,2020-09-27,Hispanic
PNC,2020-09-27,Hispanic
PNC,2020-09-28,Hispanic
PNC,2020-09-28,Hispanic
PNC,2020-09-28,White
PNC,2020-09-28,Hispanic
PNC,2020-09-28,Hispanic
PNC,2020-09-29,Hispanic
PNC,2020-09-29,Black
PNC,2020-09-29,Hispanic
PNC,2020-09-29,Hispanic
PNC,2020-09-29,Hispanic
PNC,2020-09-29,Black
PNC,2020-09-30,Hispanic
PNC,2020-10-01,Hispanic
PNC,2020-10-01,Hispanic
PNC,2020-10-01,Asian
PNC,2020-10-01,Black
PNC,2020-10-01,Asian
PNC,2020-10-01,Hispanic
PNC,2020-10-01,Asian
PNC,2020-10-02,White
PNC,2020-10-02,White
PNC,2020-10-02,Hispanic
PNC,2020-10-02,Hispanic
PNC,2020-10-02,Hispanic
PNC,2020-10-02,Asian
PNC,2020-10-03,Asian
PNC,2020-10-03,Hispanic
PNC,2020-10-03,Hispanic
PNC,2020-10-04,Hispanic
PNC,2020-10-04,White
PNC,2020-10-04,Hispanic
PNC,2020-10-04,Asian
PNC,2020-10-05,White
PNC,2020-10-06,Black
PNC,2020-10-06,Asian
PNC,2020-10-06,Hispanic
PNC,2020-10-06,Hispanic
PNC,2020-10-06,Asian
PNC,2020-10-06,White
PNC,2020-10-06,Black
PNC,2020-10-07,Hispanic
PNC,2020-10-07,Hispanic
PNC,2020-10-07,Asian
PNC,2020-10-08,White
PNC,2020-10-09,Asian
PNC,2020-10-09,Hispanic
PNC,2020-10-09,Black
PNC,2020-10-09,Hispanic
PNC,2020-10-09,Asian
PNC,2020-10-09,Asian
PNC,2020-10-09,Hispanic
PNC,2020-10-09,Hispanic
PNC,2020-10-09,Hispanic
PNC,2020-10-09,Hispanic
PNC,2020-10-10,White
PNC,2020-10-10,Hispanic
PNC,2020-10-10,Hispanic
PNC,2020-10-10,Asian
PNC,2020-10-10,White
PNC,2020-10-10,Hispanic
PNC,2020-10-11,White
PNC,2020-10-11,White
PNC,2020-10-12,Hispanic
PNC,2020-10-12,Hispanic
PNC,2020-10-12,Asian
PNC,2020-10-12,White
PNC,2020-10-12,Asian
PNC,2020-10-13,Hispanic
PNC,2020-10-13,Hispanic
PNC,2020-10-13,Hispanic
PNC,2020-10-13,Black
PNC,2020-10-13,Black
PNC,2020-10-13,Asian
PNC,2020-10-13,Hispanic
PNC,2020-10-13,Hispanic
PNC,2020-10-13,Hispanic
PNC,2020-10-14,Asian
PNC,2020-10-14,White
PNC,2020-10-14,White
PNC,2020-10-14,Hispanic
PNC,2020-10-14,Hispanic
PNC,2020-10-14,Hispanic
PNC,2020-10-14,Black
PNC,2020-10-15,Hispanic
PNC,2020-10-15,White
PNC,2020-10-15,White
PNC,2020-10-15,White
PNC,2020-10-15,Hispanic
PNC,2020-10-15,Hispanic
PNC,2020-10-15,Black
PNC,2020-10-15,Hispanic
PNC,2020-10-15,Hispanic
PNC,2020-10-15,Asian
PNC,2020-10-16,Hispanic
PNC,2020-10-16,Black
PNC,2020-10-16,Asian
PNC,2020-10-16,Black
PNC,2020-10-16,Hispanic
PNC,2020-10-16,Black
PNC,2020-10-16,White
PNC,2020-10-16,Asian
PNC,2020-10-17,White
PNC,2020-10-17,Hispanic
PNC,2020-10-17,Hispanic
PNC,2020-10-17,Hispanic
PNC,2020-10-17,Hispanic
PNC,2020-10-17,Black
PNC,2020-10-18,Hispanic
PNC,2020-10-18,Black
PNC,2020-10-18,Asian
PNC,2020-10-18,White
PNC,2020-10-18,Hispanic
PNC,2020-10-18,Hispanic
PNC,2020-10-18,Hispanic
PNC,2020-10-18,Hispanic
PNC,2020-10-19,White
PNC,2020-10-19,Asian
PNC,2020-10-20,White
PNC,2020-10-20,Hispanic
PNC,2020-10-20,White
PNC,2020-10-20,Black
PNC,2020-10-20,Hispanic
PNC,2020-10-21,Asian
PNC,2020-10-21,Hispanic
PNC,2020-10-22,White
PNC,2020-10-22,Hispanic
PNC,2020-10-22,Hispanic
PNC,2020-10-22,Asian
PNC,2020-10-22,Asian
PNC,2020-10-23,Asian
PNC,2020-10-23,Hispanic
PNC,2020-10-23,White
PNC,2020-10-23,Asian
PNC,2020-10-23,Hispanic
PNC,2020-10-23,Asian
PNC,2020-10-24,Asian
PNC,2020-10-24,Black
PNC,2020-10-24,Hispanic
PNC,2020-10-24,Asian
PNC,2020-10-24,Hispanic
PNC,2020-10-25,Hispanic
PNC,2020-10-26,Asian
PNC,2020-10-26,Black
PNC,2020-10-26,Hispanic
PNC,2020-10-26,Black
PNC,2020-10-26,Asian
PNC,2020-10-26,Hispanic
PNC,2020-10-26,Hispanic
PNC,2020-10-26,Black
PNC,2020-10-26,Hispanic
PNC,2020-10-27,Black
PNC,2020-10-28,Hispanic
PNC,2020-10-28,Black
PNC,2020-10-28,Hispanic
PNC,2020-10-29,Black
PNC,2020-10-29,Asian
PNC,2020-10-30,Asian
PNC,2020-10-30,Hispanic
PNC,2020-10-30,Hispanic
PNC,2020-10-30,Black
PNC,2020-10-30,Hispanic
PNC,2020-10-30,Hispanic
PNC,2020-10-30,Hispanic
PNC,2020-10-31,Hispanic
PNC,2020-11-01,Hispanic
PNC,2020-11-01,Hispanic
PNC,2020-11-02,Hispanic
PNC,2020-11-02,Hispanic
PNC,2020-11-02,Black
PNC,2020-11-02,Black
PNC,2020-11-02,Black
PNC,2020-11-02,White
PNC,2020-11-02,Hispanic
PNC,2020-11-02,Black
PNC,2020-11-02,Asian
PNC,2020-11-02,Hispanic
PNC,2020-11-03,Hispanic
PNC,2020-11-03,Hispanic
PNC,2020-11-03,Asian
PNC,2020-11-03,Black
PNC,2020-11-03,Black
PNC,2020-11-03,White
PNC,2020-11-04,Hispanic
PNC,2020-11-04,White
PNC,2020-11-04,Hispanic
PNC,2020-11-05,Asian
PNC,2020-11-05,White
